code_postal,code_commune,libelle_commune,code_departement,libelle_departement,revenu_median_menages_2021,taux_pauvrete_total_2021,taux_pauvrete_0_14_ans,taux_pauvrete_15_29_ans,taux_pauvrete_30_44_ans,taux_pauvrete_45_59_ans,taux_pauvrete_60_74_ans,taux_pauvrete_75_ans_plus,revenu_decile_1_menages,revenu_decile_9_menages,part_revenus_activite,part_revenus_patrimoine,part_prestations_familiales,part_prestations_sociales,part_aides_logement,population_totale_2022,population_0_14_ans,population_15_29_ans,population_30_44_ans,population_45_59_ans,population_60_74_ans,population_75_89_ans,population_90_ans_plus,population_hommes,population_femmes,hommes_0_19_ans,hommes_20_64_ans,hommes_65_ans_plus,femmes_0_19_ans,femmes_20_64_ans,femmes_65_ans_plus,chomeurs_15_24_ans,chomeurs_25_54_ans,chomeurs_55_64_ans,actifs_15_24_ans,actifs_25_54_ans,actifs_55_64_ans,actifs_15_ans_plus,actifs_occupes_15_24_ans,actifs_occupes_25_54_ans,actifs_occupes_55_64_ans,actifs_occupes_15_ans_plus,nombre_salaries,nombre_non_salaries,emplois_salaries,emplois_non_salaries,nombre_creations_entreprises_2024,nombre_total_etablissements_2023,etablissements_industrie,etablissements_construction,etablissements_commerce_services,etablissements_administration_sante_education,effectif_total_salarie_2024,effectif_industrie,effectif_construction,effectif_commerce_services,effectif_administration_sante,residences_principales_hlm,nombre_total_logements,nombre_logements_vacants,taux_cambriolage,taux_violence_famille,taux_violence_sexuelle,taux_vols_armes,nb_associations,total_inscrits,total_abstentions,total_votants,total_blancs,total_nuls,total_exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_votants,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,nom_complet,voix,pourcentage_voix,famille_politique,parti_politique
93030.0,30,Dugny,93,Seine-Saint-Denis,17070,33.0,23.0,30.0,40.0,33.0,31.0,14.0,9040.0,29080.0,80.7,1.3,2.0,14.7,2.9,11723.0,2964.1030571285,2706.66422116621,2425.64082252381,2115.28649203569,1131.38063846844,336.283531097567,43.6412375797847,5610.09620526833,6112.90379473167,1914.34005148826,3240.46028058644,455.295873193635,2001.55162889574,3507.32759003499,604.024575800941,232.898199249198,768.822465082267,108.731462229804,822.233249881972,3974.03494873605,704.678426313234,5564.13634326448,589.335050632774,3205.21248365378,595.94696408343,4440.41379948564,4190.95771845682,249.456081028817,2671.88944456755,253.771261057235,229.0,417.0,12.0,21.0,106.0,22.0,2288.0,892.0,105.0,533.0,758.0,2800.35372730433,4522.28969224485,253.993261783919,1.7690154,5.9711678,1.6207455,0.0,191,5483.0,1642.0,3841.0,53.0,29.0,3759.0,29.94710924676272,70.05289075323728,1.3798489976568602,0.7550117156990367,68.55735910997629,97.86513928664412,MÉLENCHON Jean-Luc,2200,40.124019697246034,Gauche,La France Insoumise
93031.0,31,Epinay-sur-Seine,93,Seine-Saint-Denis,17880,31.0,29.0,29.0,37.0,33.0,25.0,21.0,9300.0,31810.0,79.9,2.9,3.3,11.8,2.5,53564.0,12087.6905332913,11523.0714719549,11578.8275918341,9315.35240144834,6412.1727250827,2351.33599118769,295.549285200998,26082.7293560861,27481.2706439139,8146.74461244233,15062.0694869097,2873.91525673409,7732.78178507858,16190.6597911356,3557.82906769974,822.869908545013,2817.13161293415,483.900536009589,2811.29685489081,18324.4559391109,3611.37720807453,25229.4221471656,1988.42694634579,15507.3243261767,3127.47667206494,21067.372569025,19324.9256309304,1742.44693809465,8520.29257218072,1077.3831430479,1173.0,3354.0,45.0,293.0,788.0,121.0,9299.0,224.0,1221.0,4206.0,3648.0,7569.67445012713,22082.0758361196,1360.87686862473,6.5664116,4.5739676,2.0909566,0.1306848,1021,26080.0,9247.0,16833.0,189.0,184.0,16460.0,35.456288343558285,64.54371165644172,1.1227945107823918,1.093090952296085,63.11349693251534,97.78411453692152,MÉLENCHON Jean-Luc,9283,35.59432515337424,Gauche,La France Insoumise
92032.0,32,Fontenay-aux-Roses,92,Hauts-de-Seine,26990,12.0,18.0,17.0,14.0,10.0,8.0,14.0,13120.0,52040.0,86.2,3.5,7.3,3.9,0.8,24586.0,4713.72946786121,4729.9924796251,4654.96651854608,5018.35931146016,3405.68012607912,1773.21718038532,290.054916043006,11424.2934691774,13161.7065308226,3264.68068000963,6465.89007621437,1693.72271295336,3211.16753217832,7417.92692605553,2532.6120725888,300.708699081583,902.591694157723,154.385652270585,1145.53281582478,8763.45885230794,2296.13716886465,12593.1969393394,844.824116743195,7860.86715815022,2141.75151659406,11224.4530319148,9931.16701557725,1293.2860163376,6254.41645168549,830.854892100203,383.0,1523.0,16.0,36.0,291.0,60.0,6366.0,70.0,95.0,4560.0,1641.0,3650.13335949754,11894.0056810387,664.196276284853,5.9693935,2.4404132,1.0575124,0.0,402,14764.0,3267.0,11497.0,134.0,61.0,11302.0,22.12814955296668,77.87185044703332,1.16552144037575,0.5305731930068713,76.55107017068545,98.30390536661736,MACRON Emmanuel,3721,10.15723098760714,Centre,La République En Marche
94033.0,33,Fontenay-sous-Bois,94,Val-de-Marne,25750,15.0,22.0,16.0,16.0,15.0,13.0,11.0,11850.0,51700.0,88.5,5.5,9.5,4.5,0.9,52646.0,10353.5410471197,9439.21562076039,11087.8857911722,10661.0237537026,7318.05851186954,3163.97850852211,622.296766853506,25600.4109579589,27045.5890420411,7261.731309725,14869.5146619251,3469.16498630881,6307.99421535898,16046.2842906244,4691.31053605773,554.544160183455,1947.89965092532,405.672716632437,2226.44939155723,20034.1028623811,4591.83140914586,27403.4975618277,1671.90523137377,18086.2032114558,4186.15869251342,24437.0121372815,21253.8521991718,3183.15993810967,27846.0460874917,2669.51310429292,1068.0,4786.0,67.0,205.0,1083.0,157.0,31043.0,1257.0,2007.0,21510.0,6266.0,5706.97669719411,24400.3824536361,1751.37693644696,13.4014293,3.3620788,1.5005888,0.3798959,1484,33361.0,8261.0,25100.0,307.0,134.0,24659.0,24.762447168849853,75.23755283115014,1.2231075697211156,0.5338645418326693,73.91565001049129,98.24302788844622,MÉLENCHON Jean-Luc,8941,17.51385869032928,Gauche,La France Insoumise
94034.0,34,Fresnes,94,Val-de-Marne,23940,15.0,17.0,15.0,17.0,15.0,12.0,14.0,12350.0,40740.0,88.4,2.4,4.6,5.5,1.1,29298.0,5782.56613027925,6420.57924813753,7191.03107146094,5264.6500109955,2963.50576972513,1441.37765084911,234.290118552518,15065.6386708372,14232.3613291628,3849.09241201594,9872.72592643707,1343.82033238417,3564.98517618982,8616.8126539813,2050.56349899168,263.62345023332,961.908338507645,125.344349092096,1312.37810041732,10670.1204350943,1975.30709920636,14115.132741449,1048.754650184,9708.21209658665,1849.96275011426,12759.1889602007,11918.599033636,840.589926564744,7112.14221248496,732.605551068117,616.0,1727.0,28.0,83.0,421.0,57.0,7318.0,264.0,386.0,3335.0,3330.0,3468.04407188361,12396.1606636493,722.273417012715,4.8402083,3.1401461,0.9898287,0.0,651,14916.0,4362.0,10554.0,150.0,40.0,10364.0,29.24376508447305,70.75623491552695,1.421262080727686,0.3790032215273829,69.48243496916064,98.19973469774492,MÉLENCHON Jean-Luc,3824,25.63689997318316,Gauche,La France Insoumise
93032.0,32,Gagny,93,Seine-Saint-Denis,23090,18.0,26.0,22.0,21.0,16.0,13.0,7.0,11160.0,39430.0,82.3,4.4,6.3,6.2,1.1,40790.0,8811.71282556898,7774.52781057687,8559.02535943212,8006.21084476743,5040.35904267114,2283.19081657358,314.973300409871,19683.0361617425,21106.9638382575,5802.12173722394,11432.2087412686,2448.70568324989,5755.96843468077,12192.8814453877,3158.11395818909,491.939170456137,1669.80890528694,269.266789010859,1969.13072438692,14832.7520120835,3098.29293208199,20159.6501530444,1477.19155393078,13162.9431067966,2829.02614307113,17707.9727069852,16106.0173838904,1601.95532309478,4631.80471669303,965.069697419274,874.0,2557.0,26.0,248.0,480.0,94.0,6106.0,123.0,891.0,1588.0,3504.0,3037.40983964547,16879.0634094903,809.314862158701,12.3229586,3.6773719,1.7406227,0.0,584,21870.0,5816.0,16054.0,267.0,103.0,15684.0,26.59350708733425,73.40649291266575,1.6631369129188986,0.6415846518001744,71.71467764060357,97.69527843528093,MÉLENCHON Jean-Luc,5241,14.306382049462249,Gauche,La France Insoumise
92033.0,33,Garches,92,Hauts-de-Seine,36150,7.0,23.0,8.0,8.0,6.0,14.0,14.0,16170.0,80680.0,92.6,5.4,15.5,1.7,0.3,17705.0,2994.71789279848,2933.54479005375,3115.47867509842,4000.30430275926,2542.23945174926,1761.33704528545,357.377842255399,8384.76135864392,9320.23864135609,2063.09165076106,4870.66845481679,1451.00125306606,2084.91822519932,5001.30971416096,2234.01070199581,105.807246093395,505.115372698227,175.662409122832,618.931400581025,6251.34408686776,1735.89601170232,8872.96143064396,513.12415448763,5746.22871416954,1560.23360257949,8082.66140256412,6678.46588236745,1404.19552019667,4469.10269004202,904.145000188079,355.0,2003.0,12.0,38.0,388.0,56.0,4778.0,71.0,230.0,1298.0,3179.0,1462.14194811216,8623.29719254181,597.88018035549,11.3645625,2.31573,0.6777746,0.0,299,12948.0,2606.0,10342.0,198.0,0.0,10144.0,20.12666048810627,79.87333951189373,1.9145233030361632,0.0,78.34414581402534,98.08547669696384,MACRON Emmanuel,4650,9.108538520303226,Centre,La République En Marche
92036.0,36,Gennevilliers,92,Hauts-de-Seine,18380,28.0,30.0,27.0,32.0,27.0,25.0,28.0,9470.0,32860.0,81.0,2.5,2.8,11.1,2.3,50874.0,11453.737008736,10099.4585024013,11296.8024594955,9235.45462018569,6070.12634815516,2407.94612198938,310.474939036915,24985.9983824922,25888.0016175077,7581.18084685982,14345.5807754251,3059.23676020733,7411.79166730812,14923.8325102798,3552.3774399198,830.054256976465,3181.28459457018,535.410690212361,2724.53401568039,17906.9299563957,3324.642189417,24256.0672322524,1894.47975870392,14725.6453618255,2789.23149920464,19639.6171232352,18013.4491057913,1626.16801744387,39956.8797471926,2234.8504246986,969.0,3802.0,136.0,247.0,1289.0,149.0,47580.0,9308.0,5952.0,26679.0,5641.0,10610.7139094434,20923.5854009424,853.220765295377,4.1101942,4.697881,1.6118253,0.1965641,714,23623.0,6529.0,17094.0,211.0,151.0,16732.0,27.63831858781696,72.36168141218305,1.2343512343512344,0.8833508833508833,70.82927655251238,97.88229788229788,MÉLENCHON Jean-Luc,10219,43.25868856622783,Gauche,La France Insoumise
94037.0,37,Gentilly,94,Val-de-Marne,22390,20.0,23.0,22.0,23.0,20.0,17.0,16.0,10270.0,43990.0,86.6,3.5,5.2,6.7,1.6,18883.0,3285.42644364688,4622.63843387752,4179.50202614507,3395.03074566062,2341.94466026446,900.367411789382,158.09027861608,9228.82908074519,9654.17091925481,2271.29609937348,5970.38463833871,987.148343032996,2119.18068630171,6104.90887377634,1430.08135917676,221.844305926083,881.164721489736,142.641250114455,1211.74849402215,7208.54015237231,1516.42337802742,10104.3595035448,989.904188096064,6327.37543088258,1373.78212791297,8838.68545477397,7941.45524835426,897.23020641971,8590.71003904782,820.508683711313,432.0,1526.0,30.0,42.0,367.0,49.0,13339.0,521.0,124.0,10732.0,1962.0,3891.42626025399,10217.6213925231,668.448263597423,11.0593254,3.7599958,1.1121114,0.0,634,9968.0,2379.0,7589.0,98.0,58.0,7433.0,23.86637239165329,76.13362760834671,1.2913427329028857,0.764264066411912,74.56861958266452,97.9443932006852,MÉLENCHON Jean-Luc,3296,33.06581059390048,Gauche,La France Insoumise
93033.0,33,Gournay-sur-Marne,93,Seine-Saint-Denis,29930,8.0,23.0,18.0,20.0,18.0,14.0,14.0,15060.0,49460.0,78.3,4.3,17.7,2.5,0.4,7101.0,1348.22050323513,1294.38965768718,1450.6236219954,1353.15379915922,1099.06191512124,507.119996903118,48.4305058987108,3452.67258107191,3648.32741892809,909.892616447758,1949.94121985778,592.838744766378,896.980627017988,2107.67690366271,643.669888247387,72.5195545287429,184.667799007955,35.930351957589,360.711032884865,2655.90187984906,579.029953996641,3658.14388655276,288.191478356122,2471.23408084111,543.099602039052,3365.02618105847,2884.93590728403,480.090273774443,921.909606252682,263.639459647267,120.0,642.0,10.0,33.0,117.0,19.0,976.0,56.0,180.0,426.0,314.0,262.106918381969,3256.57269997991,187.647245945767,19.0384204,1.9715533,0.0,0.0,121,4742.0,1026.0,3716.0,47.0,20.0,3649.0,21.63644032053985,78.36355967946014,1.2648008611410118,0.5382131324004306,76.95065373260228,98.19698600645856,MACRON Emmanuel,1198,2.346672934908229,Centre,La République En Marche
92040.0,40,Issy-les-Moulineaux,92,Hauts-de-Seine,33650,8.0,13.0,6.0,9.0,8.0,9.0,9.0,14930.0,64180.0,99.2,4.3,8.7,2.2,0.5,67695.0,12089.6959400531,12991.1140076988,16737.2289995042,13130.0380658047,8135.18389013579,3927.93819878884,683.800898014576,32397.0671928685,35297.9328071315,7811.87013801243,20688.7664903061,3896.43056455,7785.19318846421,21776.9636073676,5735.77601129966,464.939298221497,1973.46505027991,421.70855668236,2829.35485812057,29971.0414394672,5192.13920285286,38643.3210682848,2364.41555989907,27997.5763891872,4770.4306461705,35748.5785330969,31861.7712394335,3886.80729366334,59774.7919788521,4632.90308070193,1365.0,8323.0,70.0,136.0,2160.0,223.0,79403.0,5570.0,2105.0,65821.0,5907.0,6901.92594040586,37262.0454476351,2815.17644544129,6.9239355,2.0533274,0.9897334,0.0,1319,45197.0,9299.0,35898.0,838.0,0.0,35060.0,20.574374405380887,79.4256255946191,2.334391888127472,0.0,77.57152023364382,97.66560811187252,MACRON Emmanuel,14027,31.035245702148373,Centre,La République En Marche
94041.0,41,Ivry-sur-Seine,94,Val-de-Marne,19680,28.0,30.0,24.0,30.0,32.0,28.0,18.0,8860.0,37840.0,85.4,3.5,4.7,8.2,2.0,64526.0,11558.0884989934,16178.9438369793,14549.4264987172,11290.0524931683,7311.35316786942,3188.36552847248,449.769975799897,32249.8942713202,32276.1057286798,8188.16709622581,20682.3001185977,3379.42705649664,7757.75611279483,20103.7005096155,4414.64910626953,929.810445419371,3134.28979190516,571.468112266636,3897.41716468932,24072.0573497406,4721.90631730964,33271.816640634,2967.60671926994,20937.7675578354,4150.438205043,28597.1820538067,25415.941075978,3181.24097782874,29825.7588831085,3334.49145648307,1771.0,6163.0,113.0,272.0,1713.0,194.0,35689.0,2666.0,2409.0,22474.0,8140.0,9744.85616564007,33367.0005628001,2092.30480376357,9.6802228,3.5799523,1.8752131,0.1084834,1755,29966.0,7011.0,22955.0,281.0,138.0,22536.0,23.39651605152506,76.60348394847493,1.22413417556088,0.6011762143323894,75.2052325969432,98.17468961010673,MÉLENCHON Jean-Luc,10962,36.58145898685176,Gauche,La France Insoumise
94042.0,42,Joinville-le-Pont,94,Val-de-Marne,29100,11.0,18.0,10.0,13.0,11.0,11.0,14.0,13240.0,56290.0,90.4,6.0,9.4,3.1,0.6,20784.0,3803.95258718044,3797.69064275044,4720.31125129925,4048.61116616444,2880.78671994195,1339.17648591283,193.471146750644,10035.8972870375,10748.1027129625,2595.03721016325,6107.18299865428,1333.67707821996,2414.92135936397,6340.34303303003,1992.8383205685,125.849194355381,735.596226843424,143.714824965987,803.860193212058,8084.1056259599,1645.30647995961,10803.1834474569,678.010998856677,7348.50939911648,1501.59165499362,9787.7353888161,8435.69533730057,1352.04005151552,4313.54249252132,821.784321661738,406.0,1874.0,24.0,53.0,419.0,60.0,3918.0,193.0,178.0,2359.0,1188.0,2414.92271273698,10047.4479257351,493.100530955207,9.8532484,2.2613549,1.8283295,0.0,429,12967.0,2684.0,10283.0,123.0,51.0,10109.0,20.69869669160176,79.30130330839825,1.196148983759603,0.495964212778372,77.95943549009023,98.30788680346204,MACRON Emmanuel,3384,26.097015500886865,Centre,La République En Marche
94038.0,38,L'Hay-les-Roses,94,Val-de-Marne,24990,16.0,22.0,18.0,18.0,18.0,14.0,8.0,11450.0,47290.0,83.4,3.6,7.2,5.0,1.0,31338.0,6299.35681164645,5509.90593869623,5799.3681052915,6309.74422556007,4321.09514774188,2712.02838650411,386.50138455977,14892.6559721249,16445.3440278751,4304.35179513103,8162.62124494213,2425.6829320517,3916.39621582159,9160.07632447283,3368.87148758073,295.922719131739,1194.81689560103,205.494394089334,1463.8345956214,10359.2892834052,2732.81437482909,14854.2072202254,1167.91187648966,9164.47238780418,2527.31998073976,13135.2886105275,11867.0518702184,1268.23674030907,4311.56066608476,928.838285577853,532.0,1813.0,19.0,75.0,387.0,65.0,4503.0,163.0,567.0,2004.0,1769.0,3729.12537603122,14099.5889862931,939.781909957007,6.8796332,3.2548344,1.3083158,0.0,738,18648.0,4734.0,13914.0,206.0,72.0,13636.0,25.386100386100384,74.61389961389962,1.4805232140290354,0.517464424320828,73.12312312312312,98.00201236165012,MÉLENCHON Jean-Luc,4426,23.734448734448733,Gauche,La France Insoumise
93039.0,39,L'Ile-Saint-Denis,93,Seine-Saint-Denis,17740,32.0,23.0,30.0,37.0,33.0,29.0,14.0,8830.0,33920.0,81.3,2.6,2.9,12.8,2.8,8682.0,1669.0,1912.0,1844.0,1671.0,1121.0,429.0,36.0,4381.0,4301.0,1150.0,2719.0,512.0,1084.0,2570.0,647.0,105.0,440.0,95.0,417.0,2971.0,640.0,4085.0,312.0,2531.0,545.0,3436.0,3062.0,374.0,1735.16866623453,197.965521416592,151.0,592.0,7.0,38.0,158.0,18.0,1673.0,35.0,440.0,780.0,418.0,1722.0,3552.0,157.0,9.009009,3.9161484,1.4973508,0.0,229,3974.0,1056.0,2918.0,27.0,25.0,2866.0,26.572722697533973,73.42727730246602,0.9252912954078136,0.8567511994516792,72.11877201811777,98.2179575051405,MÉLENCHON Jean-Luc,1779,44.76597886260694,Gauche,La France Insoumise
93027.0,27,La Courneuve,93,Seine-Saint-Denis,15150,42.0,40.0,44.0,49.0,44.0,32.0,29.0,7960.0,26910.0,76.2,2.1,3.2,16.8,3.6,47086.0,10332.5544577891,10563.948472367,10469.3041142519,9006.83025908345,5014.18200637473,1555.21314309662,143.967547037195,24633.3744992262,22452.6255007738,7061.2909011893,15419.5959199114,2152.48767812546,6654.89997572779,13448.0138746267,2349.71165041936,973.887174539522,3408.6806857313,569.426928734444,2789.64408258319,16468.0455232617,3089.98513401428,22661.287915715,1815.75690804366,13059.3648375304,2520.55820527984,17670.9962885073,15994.7120159071,1676.28427260019,11940.2195757307,1309.12915848372,984.0,3034.0,116.0,263.0,1024.0,104.0,15410.0,2380.0,1252.0,8724.0,3054.0,6480.71710021304,17092.3614639344,828.392885189019,6.0845893,3.3767999,2.6759546,0.4672302,805,16090.0,5542.0,10548.0,141.0,77.0,10330.0,34.44375388440025,65.55624611559975,1.3367463026166098,0.7299962078119074,64.20136730888751,97.93325748957147,MÉLENCHON Jean-Luc,6606,41.05655686761964,Gauche,La France Insoumise
92035.0,35,La Garenne-Colombes,92,Hauts-de-Seine,33090,8.0,11.0,7.0,8.0,8.0,8.0,14.0,15100.0,62890.0,98.6,4.3,9.7,1.9,0.4,29828.0,5198.09726605643,5933.33056392903,6980.82786127297,6088.72495665415,3645.45014511181,1685.50681012944,296.062396846154,14182.5515930742,15645.4484069258,3542.04085226865,9085.54265302419,1554.96808778136,3248.8815961515,9844.09884876958,2552.46796200472,172.787467036729,925.3467246925,197.991616724739,1323.62165990049,13153.0117954097,2543.1527403417,17336.9031796555,1150.83419286376,12227.6650707172,2345.16112361697,16025.5864213767,14148.5770959238,1877.00932545289,8790.92336446571,1408.73040236102,613.0,3175.0,30.0,77.0,786.0,105.0,9077.0,269.0,386.0,6087.0,2335.0,1846.55693359441,15685.1839262331,1225.836399454,4.3990558,2.9837736,0.9051898,0.0,444,19685.0,3978.0,15707.0,232.0,59.0,15416.0,20.208280416560832,79.79171958343916,1.4770484497357863,0.3756287005793595,78.31343662687325,98.14732284968484,MACRON Emmanuel,6305,32.02946405892812,Centre,La République En Marche
94060.0,60,La Queue-en-Brie,94,Val-de-Marne,25520,11.0,23.0,13.0,10.0,12.0,14.0,14.0,13550.0,40960.0,86.2,3.4,6.0,4.9,0.8,12074.0,2625.39495168547,2201.99493438054,2388.70110224933,2554.93228201744,1497.5985597896,695.693289851921,109.684880025689,5821.55092903418,6252.44907096582,1820.98061085122,3255.31813924683,745.252178936133,1719.92986766279,3599.07020269681,933.449000606219,126.691738766339,338.079438210002,50.7958343371128,655.095982992508,4406.97811619322,914.979196812825,6019.17889793739,528.404244226169,4068.89867798322,864.183362475712,5500.99639672585,4989.69721520278,511.299181523064,2172.70080752817,374.690056890723,165.0,761.0,18.0,54.0,137.0,27.0,1959.0,98.0,218.0,895.0,741.0,1071.15406744831,4561.00534023815,158.993123136843,5.4812477,1.9877423,0.8282259,0.0,181,7044.0,1755.0,5289.0,77.0,33.0,5179.0,24.91482112436116,75.08517887563885,1.4558517678200038,0.6239364719228587,73.52356615559341,97.92021176025712,MÉLENCHON Jean-Luc,1450,5.47645125958379,Gauche,La France Insoumise
93007.0,7,Le Blanc-Mesnil,93,Seine-Saint-Denis,17460,32.0,34.0,36.0,39.0,31.0,24.0,19.0,9040.0,31200.0,76.9,2.1,4.7,11.9,2.3,59912.0,13941.9849043322,12438.5681189102,12897.5006094857,10794.6349463028,6695.1950085648,2743.93795360106,400.178458803258,29771.2139550928,30140.7860449072,9472.05222870347,17155.7560286536,3143.40569773573,8640.07169760939,17460.0385201148,4040.67582718297,947.795056014782,3403.22800610138,484.552839047058,3097.97909288133,20223.0505290605,4029.06555318527,27665.5721650453,2150.18403686655,16819.8225229591,3544.51271413822,22792.7210516833,20551.1279098928,2241.59314179045,10236.3221339379,1421.49330982386,1382.0,3281.0,60.0,471.0,709.0,128.0,11043.0,718.0,1800.0,4985.0,3540.0,7660.91984921129,23026.4667606502,1120.75739847139,6.7748127,5.4246228,1.3186006,0.2002938,855,25982.0,8403.0,17579.0,246.0,95.0,17238.0,32.34162112231545,67.65837887768456,1.39939700779339,0.5404175436600489,66.34593179893773,98.06018544854656,MÉLENCHON Jean-Luc,9115,18.717785489865907,Gauche,La France Insoumise
93013.0,13,Le Bourget,93,Seine-Saint-Denis,17230,34.0,31.0,34.0,41.0,37.0,28.0,14.0,7910.0,32700.0,82.1,3.2,4.3,10.1,2.2,15052.0,3116.10475307385,2728.2001739556,3412.57540464335,2898.36401759109,1927.63723009836,817.722243286931,151.396177350825,7537.48976626087,7514.51023373913,1966.47639040428,4642.40860039552,928.604775461071,1963.64229277782,4300.49427487174,1250.37366608956,146.521248009907,936.2435918158,155.33895239945,652.930791226592,5413.96498992176,1226.66248503186,7396.7365188503,506.409543216685,4477.72139810596,1071.32353263241,6130.36851244853,5560.59209177802,569.77642067051,7142.74728622273,549.335354353756,391.0,1200.0,23.0,124.0,404.0,53.0,6962.0,505.0,859.0,3983.0,1615.0,1498.09165859788,7308.64985629439,839.956422346085,7.9358023,5.5806537,2.9896359,0.0,292,6257.0,1833.0,4424.0,62.0,29.0,4333.0,29.295189387885568,70.70481061211443,1.4014466546112117,0.6555153707052441,69.25043950775132,97.94303797468356,MÉLENCHON Jean-Luc,1915,30.605721591817165,Gauche,La France Insoumise
94043.0,43,Le Kremlin-Bicêtre,94,Val-de-Marne,23910,18.0,23.0,17.0,21.0,18.0,14.0,15.0,10700.0,44060.0,88.3,3.6,5.8,5.4,1.2,23678.0,3491.00453722991,5804.53403642315,5280.10485127978,4337.88233059077,3123.01949658647,1438.80069005716,202.654057832745,11329.6846477723,12348.3153522277,2388.17899386452,7497.46912285144,1444.03653105634,2503.25347710048,7793.87239952603,2051.18947560119,272.085135237735,1178.53368862263,178.923977229097,1295.53975281931,9445.39115050524,1916.84202722321,12857.9538189595,1023.45461758157,8266.85746188261,1737.91804999411,11206.1896042018,10143.1167378222,1063.07286637957,12604.2020004112,1132.65686665807,602.0,2095.0,20.0,72.0,572.0,80.0,13787.0,532.0,307.0,4391.0,8557.0,3581.63648647761,13427.7188218829,1193.34502175264,5.8833523,3.4631303,1.6470986,0.0,1022,14414.0,4078.0,10336.0,133.0,56.0,10147.0,28.291938393228804,71.7080616067712,1.286764705882353,0.541795665634675,70.39683640904676,98.17143962848296,MÉLENCHON Jean-Luc,4059,28.160122103510474,Gauche,La France Insoumise
94058.0,58,Le Perreux-sur-Marne,94,Val-de-Marne,31180,8.0,15.0,9.0,8.0,8.0,6.0,7.0,14930.0,57600.0,89.8,6.0,10.3,2.4,0.5,34654.0,6020.21793863009,5994.01148226768,7159.48800757359,7386.35333992778,5050.91237337715,2561.79252955079,481.224328672921,16436.8631069233,18217.1368930767,3920.03926042265,9951.01250082346,2565.81134567716,3923.67722242962,10752.0504862423,3541.40918440486,272.49884107211,1044.81321547034,217.689678723814,1389.24166513822,13459.1968203046,3307.83624680516,18449.9218824059,1116.74282406611,12414.3836048343,3090.14656808135,16904.5260410851,14619.4622759612,2285.06376512394,4091.42520733305,1465.08168646894,649.0,3389.0,31.0,103.0,632.0,98.0,4727.0,157.0,423.0,2308.0,1839.0,1336.31734762182,17655.198660637,1468.30186183623,10.0253757,1.9333987,0.9234143,0.0,590,23853.0,5448.0,18405.0,260.0,52.0,18093.0,22.839894352911585,77.16010564708841,1.4126596033686498,0.2825319206737299,75.85209407621683,98.3048084759576,MACRON Emmanuel,6544,27.43470423007588,Centre,La République En Marche
92060.0,60,Le Plessis-Robinson,92,Hauts-de-Seine,31000,6.0,23.0,5.0,6.0,6.0,7.0,14.0,16390.0,54040.0,93.5,3.5,7.1,2.3,0.4,28893.0,5430.06235005915,4732.6525711318,6680.7669478887,5985.55685039089,3854.96733589233,1939.70218261192,269.291762025217,14049.6391325676,14843.3608674324,3716.20078917941,8394.72235463557,1938.71598875266,3380.98252276135,8737.81402917246,2724.56431549856,192.846424598293,701.324301007673,197.637246981571,1115.3777615131,11839.1104336284,2328.19765182245,15546.1494864941,922.531336914811,11137.7861326207,2130.56040484088,14433.3626307738,13059.9631410284,1373.39948974544,14192.4528445422,1108.2308010293,420.0,2077.0,28.0,42.0,398.0,53.0,14329.0,5633.0,166.0,5715.0,2813.0,3911.66727980882,14099.8027120658,665.537042047079,2.1276893,2.0074066,0.6922092,0.0,346,19433.0,3805.0,15628.0,245.0,91.0,15292.0,19.580095713477075,80.41990428652292,1.567699001791656,0.5822882006654723,78.69088663613441,97.85001279754287,MACRON Emmanuel,5308,20.047588473014315,Centre,La République En Marche
94059.0,59,Le Plessis-Trévise,94,Val-de-Marne,26100,11.0,23.0,13.0,14.0,10.0,10.0,14.0,13230.0,45040.0,82.7,4.5,7.8,4.1,0.8,21096.0,4475.51922479234,3599.62181473685,4378.89599545699,4224.9419255212,2823.25134466974,1428.99132469105,164.778370131832,10004.3752929448,11091.6247070552,2891.2843600806,5725.75288737871,1387.3380454855,2781.42782785573,6361.32312737361,1948.87375182585,173.669156630403,759.793636214363,140.884198891966,838.751630061096,7787.25875180954,1551.54249419263,10307.045508175,665.082473430693,7027.46511559518,1410.65829530067,9222.41783147036,8161.01331019373,1061.40452127662,2279.84643243917,635.655377878479,316.0,1408.0,23.0,153.0,275.0,47.0,2811.0,208.0,742.0,1097.0,764.0,1640.9289008031,9042.48776619829,153.391589280496,10.3953693,3.2707622,0.7110353,0.0,247,11530.0,2677.0,8853.0,138.0,48.0,8667.0,23.217692974848223,76.78230702515178,1.5587936292782107,0.542189088444595,75.16912402428447,97.8990172822772,MACRON Emmanuel,2775,12.325116588940704,Centre,La République En Marche
